table,column,dtype,bins,distinct_count,hists
catalog_page,cp_department,string,[],1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
catalog_page,cp_catalog_number,int,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0, 100.0, 101.0, 102.0, 103.0, 104.0, 105.0, 106.0, 107.0, 108.0, 109.0]",110,"[1.0, 3.16, 5.32, 7.48, 9.64, 11.799999999999999, 13.96, 16.12, 18.28, 20.44, 22.6, 24.759999999999998, 26.919999999999998, 29.08, 31.24, 33.4, 35.56, 37.72, 39.88, 42.04, 44.199999999999996, 46.36, 48.519999999999996, 50.68, 52.84, 55.0, 57.16, 59.32, 61.48, 63.64, 65.8, 67.96, 70.12, 72.27999999999999, 74.44, 76.60000000000001, 78.76, 80.92, 83.08, 85.24000000000001, 87.39999999999999, 89.56, 91.72, 93.88, 96.04, 98.2, 100.36, 102.52, 104.68, 106.83999999999999, 109.0]"
catalog_page,cp_catalog_page_number,int,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0, 100.0, 101.0, 102.0, 103.0, 104.0, 105.0, 106.0, 107.0, 108.0, 109.0, 110.0, 111.0, 112.0, 113.0, 114.0, 115.0, 116.0, 117.0, 118.0, 119.0, 120.0, 121.0, 122.0, 123.0, 124.0, 125.0, 126.0, 127.0, 128.0, 129.0, 130.0, 131.0, 132.0, 133.0, 134.0, 135.0, 136.0, 137.0, 138.0, 139.0, 140.0, 141.0, 142.0, 143.0, 144.0, 145.0, 146.0, 147.0, 148.0, 149.0, 150.0, 151.0, 152.0, 153.0, 154.0, 155.0, 156.0, 157.0, 158.0, 159.0, 160.0, 161.0, 162.0, 163.0, 164.0, 165.0, 166.0, 167.0, 168.0, 169.0, 170.0, 171.0, 172.0, 173.0, 174.0, 175.0, 176.0, 177.0, 178.0, 179.0, 180.0, 181.0, 182.0, 183.0, 184.0, 185.0, 186.0, 187.0, 188.0]",186,"[1.0, 4.739999999999999, 8.479999999999999, 12.219999999999999, 15.959999999999999, 19.7, 23.439999999999998, 27.18, 30.919999999999998, 34.66, 38.39999999999999, 42.14, 45.879999999999995, 49.62, 53.36, 57.099999999999994, 60.84, 64.57999999999998, 68.32000000000001, 72.06, 75.79999999999998, 79.54, 83.28, 87.02, 90.76, 94.5, 98.24, 101.98, 105.72, 109.46, 113.19999999999999, 116.94, 120.67999999999999, 124.41999999999999, 128.16, 131.9, 135.64000000000001, 139.38, 143.12, 146.85999999999999, 150.6, 154.33999999999997, 158.07999999999998, 161.82, 165.56, 169.29999999999998, 173.04, 176.77999999999997, 180.51999999999998, 184.26, 188.0]"
catalog_page,cp_description,string,[],20201,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
catalog_page,cp_type,string,[],3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
catalog_returns,cr_returned_time_sk,int,"[0.0, 1411.0, 2826.0, 3925.0, 4631.0, 5337.0, 6047.0, 6755.0, 7467.0, 8176.0, 8891.0, 9600.0, 10305.0, 11015.0, 11721.0, 12433.0, 13137.0, 13846.0, 14499.0, 14970.0, 15442.0, 15917.0, 16390.0, 16860.0, 17333.0, 17806.0, 18281.0, 18752.0, 19226.0, 19694.0, 20166.0, 20636.0, 21111.0, 21585.0, 22056.0, 22528.0, 22998.0, 23469.0, 23942.0, 24415.0, 24887.0, 25319.0, 25669.0, 26022.0, 26376.0, 26733.0, 27088.0, 27441.0, 27799.0, 28154.0, 28510.0, 28866.0, 29221.0, 29575.0, 29930.0, 30281.0, 30637.0, 30992.0, 31346.0, 31701.0, 32052.0, 32405.0, 32687.0, 32969.0, 33254.0, 33536.0, 33820.0, 34104.0, 34386.0, 34670.0, 34955.0, 35237.0, 35521.0, 35804.0, 36087.0, 36371.0, 36656.0, 36939.0, 37221.0, 37506.0, 37789.0, 38069.0, 38350.0, 38633.0, 38917.0, 39200.0, 39486.0, 39771.0, 40053.0, 40337.0, 40620.0, 40905.0, 41188.0, 41472.0, 41756.0, 42039.0, 42322.0, 42605.0, 42890.0, 43173.0, 43384.0, 43587.0, 43788.0, 43990.0, 44193.0, 44396.0, 44598.0, 44801.0, 45003.0, 45205.0, 45407.0, 45610.0, 45814.0, 46015.0, 46218.0, 46420.0, 46623.0, 46834.0, 47118.0, 47402.0, 47684.0, 47967.0, 48250.0, 48535.0, 48818.0, 49102.0, 49385.0, 49668.0, 49951.0, 50234.0, 50595.0, 51068.0, 51543.0, 52012.0, 52484.0, 52956.0, 53426.0, 53898.0, 54276.0, 54630.0, 54985.0, 55341.0, 55697.0, 56053.0, 56407.0, 56765.0, 57120.0, 57474.0, 57781.0, 58068.0, 58350.0, 58636.0, 58918.0, 59201.0, 59485.0, 59770.0, 60054.0, 60336.0, 60620.0, 60906.0, 61190.0, 61427.0, 61664.0, 61897.0, 62134.0, 62370.0, 62605.0, 62841.0, 63078.0, 63313.0, 63550.0, 63788.0, 64025.0, 64262.0, 64496.0, 64733.0, 64945.0, 65147.0, 65350.0, 65552.0, 65755.0, 65956.0, 66159.0, 66360.0, 66562.0, 66764.0, 66967.0, 67169.0, 67373.0, 67575.0, 67777.0, 67979.0, 68182.0, 68383.0, 68564.0, 68742.0, 68920.0, 69097.0, 69275.0, 69451.0, 69628.0, 69804.0, 69980.0, 70158.0, 70335.0, 70512.0, 70689.0, 70867.0, 71045.0, 71223.0, 71400.0, 71578.0, 71755.0, 71933.0, 72126.0, 72329.0, 72532.0, 72736.0, 72936.0, 73139.0, 73341.0, 73543.0, 73745.0, 73947.0, 74152.0, 74353.0, 74557.0, 74759.0, 74962.0, 75163.0, 75366.0, 75568.0, 75841.0, 76122.0, 76404.0, 76688.0, 76971.0, 77256.0, 77540.0, 77824.0, 78107.0, 78390.0, 78675.0, 78960.0, 79274.0, 79746.0, 80220.0, 80688.0, 81158.0, 81635.0, 82108.0, 82580.0, 83553.0, 84968.0, 86399.0]",83505,"[0.0, 5393.8, 9004.44, 12601.96, 15594.0, 17996.0, 20391.6, 22791.2, 25163.48, 26988.6, 28794.8, 30594.28, 32390.88, 33831.36, 35271.08, 36712.6, 38147.68, 39588.6, 41029.52, 42469.159999999996, 43707.6, 44736.04, 45765.04, 46800.24, 48227.36, 49668.0, 51580.52, 53958.48, 55782.44, 57572.24, 59031.2, 60472.32, 61794.48, 62992.68, 64195.63999999999, 65309.4, 66335.87999999999, 67364.84, 68390.24, 69296.12, 70193.4, 71094.84, 72002.48, 73025.31999999999, 74053.59999999999, 75082.59999999999, 76313.76, 77755.84, 79223.76, 81596.83999999998, 86399.0]"
catalog_returns,cr_item_sk,int,"[1.0, 797.0, 1601.0, 2399.0, 3205.0, 4009.0, 4817.0, 5618.0, 6421.0, 7220.0, 8027.0, 8827.0, 9634.0, 10441.0, 11245.0, 12044.0, 12846.0, 13648.0, 14449.0, 15252.0, 16052.0, 16853.0, 17652.0, 18457.0, 19267.0, 20073.0, 20870.0, 21676.0, 22483.0, 23285.0, 24092.0, 24893.0, 25696.0, 26500.0, 27304.0, 28112.0, 28921.0, 29722.0, 30525.0, 31325.0, 32135.0, 32939.0, 33740.0, 34538.0, 35336.0, 36139.0, 36942.0, 37748.0, 38545.0, 39356.0, 40159.0, 40963.0, 41769.0, 42571.0, 43373.0, 44179.0, 44985.0, 45790.0, 46597.0, 47401.0, 48201.0, 49004.0, 49805.0, 50606.0, 51410.0, 52209.0, 53018.0, 53821.0, 54622.0, 55425.0, 56225.0, 57033.0, 57841.0, 58641.0, 59437.0, 60235.0, 61037.0, 61843.0, 62647.0, 63457.0, 64252.0, 65057.0, 65857.0, 66661.0, 67463.0, 68266.0, 69070.0, 69872.0, 70676.0, 71479.0, 72285.0, 73089.0, 73890.0, 74692.0, 75493.0, 76297.0, 77101.0, 77899.0, 78698.0, 79496.0, 80309.0, 81115.0, 81915.0, 82718.0, 83521.0, 84328.0, 85127.0, 85939.0, 86737.0, 87533.0, 88335.0, 89133.0, 89928.0, 90727.0, 91532.0, 92336.0, 93134.0, 93936.0, 94735.0, 95545.0, 96345.0, 97145.0, 97951.0, 98747.0, 99553.0, 100364.0, 101164.0, 101971.0, 102777.0, 103582.0, 104384.0, 105193.0, 105996.0, 106799.0, 107605.0, 108409.0, 109217.0, 110023.0, 110827.0, 111635.0, 112435.0, 113234.0, 114034.0, 114841.0, 115645.0, 116451.0, 117254.0, 118059.0, 118858.0, 119657.0, 120456.0, 121250.0, 122054.0, 122857.0, 123663.0, 124469.0, 125280.0, 126079.0, 126878.0, 127681.0, 128486.0, 129289.0, 130091.0, 130889.0, 131698.0, 132501.0, 133305.0, 134104.0, 134905.0, 135706.0, 136509.0, 137312.0, 138115.0, 138914.0, 139719.0, 140522.0, 141317.0, 142117.0, 142921.0, 143729.0, 144529.0, 145335.0, 146131.0, 146941.0, 147748.0, 148551.0, 149347.0, 150151.0, 150952.0, 151754.0, 152558.0, 153367.0, 154167.0, 154969.0, 155770.0, 156572.0, 157370.0, 158180.0, 158991.0, 159798.0, 160603.0, 161413.0, 162223.0, 163024.0, 163831.0, 164635.0, 165440.0, 166249.0, 167041.0, 167845.0, 168646.0, 169447.0, 170251.0, 171051.0, 171854.0, 172657.0, 173452.0, 174259.0, 175064.0, 175864.0, 176669.0, 177471.0, 178274.0, 179080.0, 179883.0, 180691.0, 181495.0, 182296.0, 183099.0, 183898.0, 184700.0, 185505.0, 186309.0, 187115.0, 187915.0, 188723.0, 189523.0, 190326.0, 191130.0, 191937.0, 192739.0, 193549.0, 194355.0, 195155.0, 195958.0, 196760.0, 197562.0, 198364.0, 199166.0, 199969.0, 200771.0, 201577.0, 202382.0, 203185.0, 204000.0]",206807,"[1.0, 4073.64, 8155.0, 12236.48, 16308.32, 20391.8, 24476.48, 28565.04, 32649.559999999998, 36717.159999999996, 40802.2, 44888.28, 48971.88, 53050.12, 57129.96, 61198.2, 65281.0, 69358.71999999999, 73441.43999999999, 77515.95999999999, 81594.99999999999, 85679.15999999999, 89737.2, 93807.68, 97886.51999999999, 101970.99999999999, 106060.24, 110151.64, 114227.68, 118314.68, 122375.2, 126462.52, 130537.88, 134616.63999999998, 138690.28, 142760.2, 146843.8, 150919.96, 155001.03999999998, 159087.83999999997, 163185.4, 167266.11999999997, 171340.08, 175415.99999999997, 179497.56, 183578.39999999997, 187659.0, 191743.31999999998, 195829.52, 199904.75999999998, 204000.0]"
catalog_returns,cr_refunded_customer_sk,int,"[1.0, 7902.0, 15765.0, 23643.0, 31567.0, 39446.0, 47294.0, 55153.0, 63086.0, 70944.0, 78862.0, 86745.0, 94632.0, 102466.0, 110284.0, 118112.0, 126016.0, 133866.0, 141815.0, 149661.0, 157602.0, 165426.0, 173260.0, 181198.0, 189035.0, 196909.0, 204741.0, 212592.0, 220512.0, 228363.0, 236272.0, 244157.0, 252035.0, 259890.0, 267823.0, 275695.0, 283634.0, 291543.0, 299402.0, 307314.0, 315214.0, 323082.0, 330920.0, 338832.0, 346697.0, 354609.0, 362538.0, 370434.0, 378235.0, 386090.0, 394009.0, 401862.0, 409720.0, 417551.0, 425361.0, 433323.0, 441273.0, 449120.0, 457004.0, 464946.0, 472748.0, 480526.0, 488438.0, 496339.0, 504240.0, 512156.0, 520033.0, 527943.0, 535791.0, 543644.0, 551532.0, 559420.0, 567328.0, 575152.0, 582936.0, 590833.0, 598664.0, 606587.0, 614553.0, 622463.0, 630346.0, 638256.0, 646186.0, 654014.0, 661911.0, 669791.0, 677647.0, 685556.0, 693433.0, 701197.0, 709023.0, 716856.0, 724709.0, 732555.0, 740456.0, 748313.0, 756210.0, 764105.0, 771990.0, 779844.0, 787771.0, 795692.0, 803600.0, 811470.0, 819375.0, 827218.0, 834982.0, 842814.0, 850609.0, 858521.0, 866385.0, 874235.0, 882025.0, 889911.0, 897760.0, 905678.0, 913554.0, 921390.0, 929280.0, 937134.0, 945036.0, 952892.0, 960838.0, 968718.0, 976562.0, 984490.0, 992347.0, 1000282.0, 1008105.0, 1016035.0, 1023961.0, 1031836.0, 1039816.0, 1047740.0, 1055579.0, 1063417.0, 1071329.0, 1079245.0, 1087063.0, 1094941.0, 1102769.0, 1110606.0, 1118449.0, 1126314.0, 1134086.0, 1141929.0, 1149656.0, 1157569.0, 1165432.0, 1173305.0, 1181195.0, 1189169.0, 1197106.0, 1204906.0, 1212789.0, 1220594.0, 1228470.0, 1236313.0, 1244164.0, 1252019.0, 1259826.0, 1267694.0, 1275490.0, 1283369.0, 1291197.0, 1299129.0, 1306845.0, 1314615.0, 1322490.0, 1330378.0, 1338245.0, 1346117.0, 1353942.0, 1361818.0, 1369727.0, 1377444.0, 1385306.0, 1393162.0, 1401010.0, 1408895.0, 1416788.0, 1424711.0, 1432551.0, 1440374.0, 1448269.0, 1456135.0, 1464013.0, 1471822.0, 1479678.0, 1487562.0, 1495476.0, 1503334.0, 1511220.0, 1519030.0, 1526802.0, 1534718.0, 1542608.0, 1550511.0, 1558402.0, 1566281.0, 1574183.0, 1582084.0, 1589956.0, 1597888.0, 1605784.0, 1613709.0, 1621488.0, 1629377.0, 1637327.0, 1645111.0, 1652936.0, 1660767.0, 1668588.0, 1676506.0, 1684408.0, 1692353.0, 1700112.0, 1707934.0, 1715868.0, 1723758.0, 1731653.0, 1739513.0, 1747368.0, 1755254.0, 1763152.0, 1771067.0, 1778940.0, 1786917.0, 1794808.0, 1802654.0, 1810533.0, 1818394.0, 1826184.0, 1834067.0, 1841930.0, 1849853.0, 1857789.0, 1865628.0, 1873598.0, 1881557.0, 1889401.0, 1897272.0, 1905126.0, 1912970.0, 1920839.0, 1928752.0, 1936625.0, 1944507.0, 1952355.0, 1960260.0, 1968213.0, 1976164.0, 1984047.0, 1991941.0, 2000000.0]",1899546,"[1.0, 40073.84, 80123.28, 120008.95999999999, 160105.68, 200041.8, 240056.8, 280140.83999999997, 320249.52, 360317.88, 400291.39999999997, 440319.0, 480214.88, 520349.4, 560368.96, 600248.6, 640476.4, 680494.2399999999, 720311.32, 760315.3999999999, 800436.7999999999, 840307.7599999999, 880155.3999999999, 920136.2399999999, 960202.32, 1000281.9999999999, 1040449.92, 1080495.88, 1120336.6, 1160085.16, 1200226.0, 1240081.48, 1279902.24, 1319655.0, 1359612.7199999997, 1399440.4, 1439435.2399999998, 1479363.76, 1519340.88, 1559347.4799999997, 1599467.2, 1639506.5199999998, 1679350.72, 1719339.5999999999, 1759360.96, 1799515.5999999999, 1839413.8399999999, 1879646.8399999999, 1919579.96, 1959627.5999999999, 2000000.0]"
catalog_returns,cr_refunded_cdemo_sk,int,"[1.0, 7485.0, 15006.0, 22608.0, 30142.0, 37625.0, 45178.0, 52812.0, 60368.0, 67907.0, 75401.0, 82903.0, 90450.0, 98030.0, 105622.0, 113193.0, 120826.0, 128345.0, 135914.0, 143581.0, 151147.0, 158697.0, 166320.0, 173862.0, 181390.0, 188941.0, 196451.0, 203984.0, 211558.0, 219141.0, 226682.0, 234254.0, 241779.0, 249292.0, 256902.0, 264391.0, 271907.0, 279519.0, 287092.0, 294714.0, 302268.0, 309784.0, 317374.0, 324935.0, 332579.0, 340156.0, 347754.0, 355365.0, 362950.0, 370548.0, 378109.0, 385695.0, 393276.0, 400795.0, 408340.0, 415885.0, 423456.0, 431102.0, 438639.0, 446235.0, 453864.0, 461403.0, 469010.0, 476537.0, 484092.0, 491696.0, 499254.0, 506711.0, 514334.0, 521822.0, 529383.0, 536910.0, 544462.0, 552069.0, 559655.0, 567157.0, 574730.0, 582357.0, 589968.0, 597532.0, 605087.0, 612657.0, 620185.0, 627745.0, 635327.0, 642896.0, 650499.0, 658096.0, 665656.0, 673141.0, 680703.0, 688227.0, 695732.0, 703330.0, 710874.0, 718451.0, 725973.0, 733494.0, 741069.0, 748679.0, 756304.0, 763970.0, 771520.0, 779059.0, 786624.0, 794095.0, 801700.0, 809168.0, 816746.0, 824338.0, 831890.0, 839547.0, 847098.0, 854665.0, 862184.0, 869703.0, 877223.0, 884853.0, 892405.0, 899957.0, 907546.0, 915071.0, 922567.0, 930154.0, 937689.0, 945217.0, 952774.0, 960375.0, 967984.0, 975509.0, 983114.0, 990707.0, 998272.0, 1005860.0, 1013408.0, 1021048.0, 1028586.0, 1036156.0, 1043712.0, 1051257.0, 1058817.0, 1066433.0, 1073915.0, 1081446.0, 1089035.0, 1096553.0, 1104081.0, 1111552.0, 1119089.0, 1126703.0, 1134290.0, 1141820.0, 1149432.0, 1156954.0, 1164471.0, 1172013.0, 1179505.0, 1187021.0, 1194582.0, 1202085.0, 1209671.0, 1217186.0, 1224783.0, 1232289.0, 1239839.0, 1247364.0, 1254922.0, 1262489.0, 1270035.0, 1277629.0, 1285195.0, 1292716.0, 1300322.0, 1307871.0, 1315465.0, 1323083.0, 1330543.0, 1338176.0, 1345719.0, 1353328.0, 1360846.0, 1368370.0, 1375858.0, 1383465.0, 1391040.0, 1398638.0, 1406206.0, 1413813.0, 1421308.0, 1428938.0, 1436551.0, 1444175.0, 1451765.0, 1459325.0, 1466858.0, 1474386.0, 1481962.0, 1489507.0, 1497071.0, 1504685.0, 1512269.0, 1519794.0, 1527242.0, 1534760.0, 1542360.0, 1549910.0, 1557467.0, 1565048.0, 1572650.0, 1580227.0, 1587824.0, 1595367.0, 1602834.0, 1610376.0, 1617902.0, 1625428.0, 1632967.0, 1640597.0, 1648080.0, 1655591.0, 1663145.0, 1670662.0, 1678250.0, 1685789.0, 1693406.0, 1700983.0, 1708598.0, 1716178.0, 1723749.0, 1731249.0, 1738865.0, 1746411.0, 1753960.0, 1761593.0, 1769168.0, 1776790.0, 1784426.0, 1792083.0, 1799667.0, 1807256.0, 1814718.0, 1822291.0, 1829784.0, 1837378.0, 1844987.0, 1852547.0, 1860152.0, 1867719.0, 1875316.0, 1882849.0, 1890413.0, 1898035.0, 1905589.0, 1913166.0, 1920800.0]",1817207,"[1.0, 38229.24, 76601.31999999999, 115024.92, 153563.0, 191945.0, 230316.56, 268599.95999999996, 307078.24, 345626.56, 384177.8, 422547.48, 461101.44, 499552.28, 537816.24, 576255.4, 614764.84, 653233.9199999999, 691529.2, 729883.9199999999, 768499.9999999999, 806778.2399999999, 845285.7599999999, 883632.2, 921967.32, 960374.9999999999, 998879.04, 1037364.96, 1075722.44, 1113963.84, 1152440.8, 1190650.28, 1228986.36, 1267318.44, 1305757.2799999998, 1344210.4, 1382552.16, 1421008.2, 1459626.3199999998, 1497984.6799999997, 1536280.0, 1574771.5599999998, 1613085.3599999999, 1651384.8399999999, 1689749.8399999999, 1728248.9999999998, 1766744.0, 1805434.64, 1843769.5599999998, 1882246.3599999999, 1920800.0]"
catalog_returns,cr_refunded_hdemo_sk,int,"[1.0, 29.0, 57.0, 85.0, 114.0, 142.0, 170.0, 199.0, 227.0, 256.0, 284.0, 312.0, 341.0, 369.0, 397.0, 426.0, 454.0, 482.0, 510.0, 539.0, 567.0, 596.0, 624.0, 653.0, 681.0, 710.0, 738.0, 766.0, 795.0, 823.0, 851.0, 879.0, 907.0, 935.0, 964.0, 992.0, 1020.0, 1048.0, 1077.0, 1105.0, 1134.0, 1162.0, 1191.0, 1219.0, 1248.0, 1276.0, 1304.0, 1333.0, 1361.0, 1390.0, 1418.0, 1446.0, 1475.0, 1503.0, 1531.0, 1560.0, 1588.0, 1617.0, 1645.0, 1673.0, 1702.0, 1730.0, 1759.0, 1787.0, 1815.0, 1844.0, 1872.0, 1901.0, 1929.0, 1957.0, 1985.0, 2013.0, 2042.0, 2070.0, 2098.0, 2127.0, 2155.0, 2183.0, 2212.0, 2240.0, 2268.0, 2297.0, 2325.0, 2353.0, 2382.0, 2410.0, 2438.0, 2466.0, 2495.0, 2523.0, 2551.0, 2580.0, 2608.0, 2637.0, 2665.0, 2694.0, 2722.0, 2750.0, 2779.0, 2808.0, 2836.0, 2865.0, 2893.0, 2922.0, 2950.0, 2978.0, 3007.0, 3035.0, 3063.0, 3092.0, 3120.0, 3148.0, 3177.0, 3205.0, 3233.0, 3262.0, 3290.0, 3319.0, 3347.0, 3376.0, 3404.0, 3432.0, 3461.0, 3489.0, 3517.0, 3546.0, 3574.0, 3602.0, 3631.0, 3659.0, 3688.0, 3716.0, 3745.0, 3773.0, 3802.0, 3830.0, 3858.0, 3887.0, 3915.0, 3944.0, 3972.0, 4000.0, 4028.0, 4056.0, 4085.0, 4113.0, 4141.0, 4170.0, 4198.0, 4226.0, 4255.0, 4283.0, 4311.0, 4339.0, 4368.0, 4396.0, 4424.0, 4453.0, 4481.0, 4509.0, 4538.0, 4566.0, 4594.0, 4622.0, 4651.0, 4679.0, 4707.0, 4736.0, 4764.0, 4792.0, 4821.0, 4849.0, 4877.0, 4905.0, 4934.0, 4962.0, 4990.0, 5018.0, 5047.0, 5075.0, 5103.0, 5132.0, 5160.0, 5188.0, 5217.0, 5245.0, 5273.0, 5301.0, 5330.0, 5358.0, 5386.0, 5415.0, 5443.0, 5471.0, 5499.0, 5528.0, 5556.0, 5585.0, 5613.0, 5641.0, 5670.0, 5698.0, 5726.0, 5755.0, 5783.0, 5811.0, 5840.0, 5868.0, 5897.0, 5925.0, 5953.0, 5981.0, 6010.0, 6038.0, 6066.0, 6095.0, 6123.0, 6151.0, 6180.0, 6208.0, 6236.0, 6265.0, 6293.0, 6322.0, 6350.0, 6378.0, 6407.0, 6435.0, 6463.0, 6491.0, 6520.0, 6548.0, 6576.0, 6605.0, 6633.0, 6662.0, 6690.0, 6719.0, 6747.0, 6776.0, 6804.0, 6833.0, 6861.0, 6889.0, 6918.0, 6946.0, 6974.0, 7002.0, 7030.0, 7059.0, 7087.0, 7116.0, 7144.0, 7172.0, 7200.0]",7083,"[1.0, 144.24, 288.48, 432.71999999999997, 576.28, 721.1999999999999, 864.4399999999999, 1007.68, 1151.92, 1296.1599999999999, 1440.3999999999999, 1584.6399999999999, 1728.8799999999999, 1873.16, 2016.48, 2160.6, 2304.84, 2448.08, 2592.3199999999997, 2736.56, 2881.7999999999997, 3026.0399999999995, 3170.0399999999995, 3314.3599999999997, 3458.68, 3601.9999999999995, 3747.24, 3891.48, 4034.72, 4178.96, 4322.2, 4466.44, 4609.68, 4753.92, 4897.16, 5041.2, 5184.639999999999, 5328.84, 5472.12, 5616.36, 5760.599999999999, 5904.839999999999, 6048.08, 6192.319999999999, 6336.5599999999995, 6479.799999999999, 6624.04, 6769.039999999999, 6913.36, 7056.679999999999, 7200.0]"
