table,column,dtype,bins,distinct_count
movie_companies,id,int,"[1.0, 10199.0, 20723.0, 30793.0, 40844.0, 51216.0, 61452.0, 71708.0, 81948.0, 92581.0, 102688.0, 112768.0, 123376.0, 133602.0, 143753.0, 153853.0, 164248.0, 174390.0, 184825.0, 195024.0, 205235.0, 215516.0, 225789.0, 236078.0, 246374.0, 256648.0, 266888.0, 277144.0, 287434.0, 297726.0, 308015.0, 318295.0, 328533.0, 338900.0, 349042.0, 359375.0, 369651.0, 379873.0, 390236.0, 400488.0, 410865.0, 420977.0, 431315.0, 441793.0, 451809.0, 462035.0, 472555.0, 482892.0, 493011.0, 503235.0, 513667.0, 523740.0, 534220.0, 544484.0, 554666.0, 564834.0, 575149.0, 585512.0, 595691.0, 605977.0, 616277.0, 626496.0, 636804.0, 647142.0, 657357.0, 667698.0, 677766.0, 688061.0, 698341.0, 708740.0, 718882.0, 729381.0, 739485.0, 749942.0, 760072.0, 770413.0, 780647.0, 790915.0, 801242.0, 811456.0, 821745.0, 832019.0, 842288.0, 852596.0, 862843.0, 873127.0, 883406.0, 893710.0, 903910.0, 914182.0, 924492.0, 934765.0, 944892.0, 955479.0, 965433.0, 975612.0, 985939.0, 996417.0, 1006428.0, 1016836.0, 1027005.0, 1037344.0, 1047502.0, 1057926.0, 1068085.0, 1078347.0, 1088678.0, 1099030.0, 1109307.0, 1119495.0, 1129745.0, 1139983.0, 1150430.0, 1160568.0, 1170804.0, 1181126.0, 1191507.0, 1201602.0, 1211936.0, 1222537.0, 1232616.0, 1242821.0, 1253149.0, 1263500.0, 1273542.0, 1284102.0, 1294351.0, 1304549.0, 1314579.0, 1324892.0, 1335276.0, 1345430.0, 1355797.0, 1366019.0, 1376300.0, 1386668.0, 1396786.0, 1407057.0, 1417429.0, 1427572.0, 1437936.0, 1448204.0, 1458407.0, 1468666.0, 1479031.0, 1489323.0, 1499600.0, 1509883.0, 1520166.0, 1530372.0, 1540693.0, 1550965.0, 1561239.0, 1571510.0, 1581806.0, 1592061.0, 1602351.0, 1612639.0, 1622886.0, 1633128.0, 1643380.0, 1653734.0, 1664022.0, 1674296.0, 1684567.0, 1694825.0, 1705094.0, 1715366.0, 1725640.0, 1735911.0, 1746185.0, 1756454.0, 1766728.0, 1777000.0, 1787271.0, 1797544.0, 1807814.0, 1818002.0, 1828410.0, 1838636.0, 1848979.0, 1859117.0, 1869531.0, 1879744.0, 1889907.0, 1900209.0, 1910486.0, 1920812.0, 1931029.0, 1941275.0, 1951649.0, 1961818.0, 1972320.0, 1982648.0, 1992682.0, 2002977.0, 2013235.0, 2023456.0, 2033812.0, 2044158.0, 2054498.0, 2064592.0, 2074725.0, 2084997.0, 2095528.0, 2105873.0, 2115992.0, 2126576.0, 2136704.0, 2146882.0, 2156973.0, 2167459.0, 2177712.0, 2187832.0, 2198070.0, 2208437.0, 2218629.0, 2229121.0, 2239231.0, 2249512.0, 2259929.0, 2269965.0, 2280351.0, 2290663.0, 2300937.0, 2311178.0, 2321449.0, 2331720.0, 2342018.0, 2352268.0, 2362531.0, 2372826.0, 2383099.0, 2393353.0, 2403639.0, 2413912.0, 2424163.0, 2434253.0, 2444653.0, 2454975.0, 2465366.0, 2475464.0, 2485784.0, 2496131.0, 2506258.0, 2516608.0, 2526843.0, 2537142.0, 2547366.0, 2557530.0, 2567978.0, 2578088.0, 2588394.0, 2598779.0, 2609129.0]",2473720
movie_companies,movie_id,int,"[2.0, 17247.0, 40764.0, 55482.0, 81191.0, 103952.0, 129812.0, 145356.0, 161460.0, 175076.0, 189620.0, 211837.0, 228531.0, 253602.0, 273209.0, 292834.0, 304162.0, 312412.0, 337506.0, 353021.0, 369943.0, 391594.0, 430026.0, 459077.0, 476450.0, 494071.0, 508023.0, 526331.0, 549237.0, 562316.0, 572700.0, 587223.0, 613953.0, 629322.0, 652170.0, 669901.0, 695981.0, 716671.0, 739094.0, 768344.0, 782464.0, 806602.0, 823554.0, 839033.0, 851778.0, 866347.0, 881154.0, 900123.0, 915336.0, 940394.0, 960678.0, 983191.0, 1010204.0, 1021723.0, 1043496.0, 1061467.0, 1080864.0, 1094603.0, 1112875.0, 1131597.0, 1150087.0, 1171918.0, 1185962.0, 1201570.0, 1218629.0, 1239749.0, 1261906.0, 1274975.0, 1284997.0, 1305921.0, 1320752.0, 1332975.0, 1345120.0, 1360229.0, 1370401.0, 1380191.0, 1392595.0, 1407005.0, 1418080.0, 1434749.0, 1446692.0, 1460989.0, 1484228.0, 1506862.0, 1529619.0, 1551925.0, 1573724.0, 1588367.0, 1609771.0, 1634272.0, 1640123.0, 1645617.0, 1651183.0, 1656901.0, 1663062.0, 1668813.0, 1674481.0, 1679914.0, 1685310.0, 1691216.0, 1696837.0, 1702870.0, 1708720.0, 1714669.0, 1719804.0, 1725193.0, 1731697.0, 1736575.0, 1741671.0, 1746971.0, 1752388.0, 1758048.0, 1762995.0, 1768411.0, 1774136.0, 1779445.0, 1784918.0, 1790504.0, 1795536.0, 1801496.0, 1806406.0, 1811548.0, 1816717.0, 1821978.0, 1827485.0, 1832652.0, 1838679.0, 1844019.0, 1849140.0, 1854960.0, 1861751.0, 1868001.0, 1874209.0, 1879978.0, 1885218.0, 1890843.0, 1896261.0, 1901760.0, 1907078.0, 1912726.0, 1917787.0, 1923179.0, 1928525.0, 1934123.0, 1939264.0, 1944530.0, 1949711.0, 1955006.0, 1960332.0, 1965930.0, 1971538.0, 1976450.0, 1981942.0, 1988061.0, 1993587.0, 1999220.0, 2004448.0, 2010089.0, 2016744.0, 2021858.0, 2027812.0, 2032931.0, 2037615.0, 2042629.0, 2047577.0, 2052843.0, 2057973.0, 2062283.0, 2067182.0, 2071809.0, 2077609.0, 2082896.0, 2088792.0, 2094164.0, 2099905.0, 2105409.0, 2111063.0, 2116766.0, 2122171.0, 2127652.0, 2132993.0, 2138628.0, 2144780.0, 2150883.0, 2156234.0, 2161836.0, 2168223.0, 2173842.0, 2179600.0, 2185213.0, 2191182.0, 2197158.0, 2203054.0, 2208704.0, 2214636.0, 2220609.0, 2226887.0, 2232445.0, 2238340.0, 2243629.0, 2248212.0, 2253628.0, 2259286.0, 2265044.0, 2270170.0, 2275805.0, 2281600.0, 2287116.0, 2292736.0, 2298203.0, 2303593.0, 2309018.0, 2314161.0, 2319557.0, 2325024.0, 2330821.0, 2336564.0, 2341900.0, 2346593.0, 2351143.0, 2355554.0, 2360125.0, 2364609.0, 2369330.0, 2373757.0, 2377969.0, 2382147.0, 2386453.0, 2390819.0, 2395172.0, 2399599.0, 2404055.0, 2408592.0, 2412997.0, 2417576.0, 2421749.0, 2426508.0, 2431043.0, 2436613.0, 2442375.0, 2447480.0, 2452888.0, 2458372.0, 2463841.0, 2469036.0, 2474955.0, 2480955.0, 2486853.0, 2492469.0, 2497674.0, 2502895.0, 2508485.0, 2514294.0, 2520345.0, 2525745.0]",1015958
movie_companies,company_id,int,"[1.0, 6.0, 11.0, 12.0, 19.0, 21.0, 27.0, 31.0, 34.0, 46.0, 52.0, 67.0, 73.0, 82.0, 93.0, 115.0, 125.0, 139.0, 145.0, 159.0, 160.0, 166.0, 181.0, 197.0, 225.0, 229.0, 252.0, 265.0, 297.0, 312.0, 329.0, 376.0, 394.0, 419.0, 424.0, 436.0, 452.0, 474.0, 483.0, 521.0, 533.0, 575.0, 596.0, 624.0, 663.0, 686.0, 704.0, 751.0, 814.0, 846.0, 868.0, 935.0, 1040.0, 1129.0, 1244.0, 1284.0, 1350.0, 1398.0, 1427.0, 1451.0, 1461.0, 1544.0, 1633.0, 1686.0, 1710.0, 1758.0, 1878.0, 1976.0, 2065.0, 2229.0, 2399.0, 2540.0, 2561.0, 2652.0, 2805.0, 2941.0, 3099.0, 3232.0, 3394.0, 3583.0, 3827.0, 4011.0, 4264.0, 4534.0, 4625.0, 4844.0, 5286.0, 5593.0, 5894.0, 6087.0, 6247.0, 6534.0, 6893.0, 7210.0, 7546.0, 7732.0, 7851.0, 8254.0, 8595.0, 8974.0, 9536.0, 9873.0, 10225.0, 10584.0, 10999.0, 11137.0, 11138.0, 11141.0, 11147.0, 11154.0, 11200.0, 11203.0, 11240.0, 11264.0, 11317.0, 11361.0, 11385.0, 11418.0, 11531.0, 11649.0, 11748.0, 11867.0, 11994.0, 12146.0, 12308.0, 12472.0, 12601.0, 12788.0, 12960.0, 13114.0, 13340.0, 13543.0, 13727.0, 14002.0, 14069.0, 14249.0, 14405.0, 14538.0, 14793.0, 15028.0, 15308.0, 15690.0, 16134.0, 16435.0, 16784.0, 17168.0, 17497.0, 17882.0, 18346.0, 18805.0, 19263.0, 19810.0, 20490.0, 21165.0, 21797.0, 22609.0, 23408.0, 24091.0, 24886.0, 25930.0, 27123.0, 28295.0, 29121.0, 30285.0, 31621.0, 32616.0, 33912.0, 35450.0, 37098.0, 38783.0, 40713.0, 42490.0, 44018.0, 45775.0, 47384.0, 49144.0, 51042.0, 53117.0, 55419.0, 57869.0, 60643.0, 63167.0, 65820.0, 68913.0, 70925.0, 71146.0, 71525.0, 71767.0, 72054.0, 72522.0, 73110.0, 73644.0, 74078.0, 74544.0, 75080.0, 75791.0, 76407.0, 77181.0, 78042.0, 79003.0, 79928.0, 80935.0, 82208.0, 83236.0, 84264.0, 85513.0, 87002.0, 88342.0, 89435.0, 90912.0, 91652.0, 92885.0, 94692.0, 95128.0, 96292.0, 98231.0, 100023.0, 101762.0, 103939.0, 106375.0, 109044.0, 111885.0, 114944.0, 118592.0, 122153.0, 126041.0, 130272.0, 134676.0, 139511.0, 144674.0, 150222.0, 155951.0, 162083.0, 168548.0, 175241.0, 182651.0, 190451.0, 198511.0, 206976.0, 215706.0, 225209.0, 234997.0]",247602
movie_companies,company_type_id,int,"[1.0, 2.0]",2
movie_companies,note,string,[],61402
movie_info,id,int,"[1.0, 57875.0, 116475.0, 173806.0, 232528.0, 291797.0, 350067.0, 408736.0, 466837.0, 524578.0, 583606.0, 641653.0, 701581.0, 758284.0, 816916.0, 875913.0, 934278.0, 992094.0, 1050320.0, 1109016.0, 1167869.0, 1226298.0, 1285019.0, 1343441.0, 1401988.0, 1460140.0, 1518242.0, 1577532.0, 1635572.0, 1693464.0, 1752577.0, 1810881.0, 1869731.0, 1928156.0, 1986542.0, 2043666.0, 2103093.0, 2160980.0, 2219234.0, 2278571.0, 2335624.0, 2393965.0, 2453070.0, 2511105.0, 2569205.0, 2627842.0, 2685401.0, 2744062.0, 2802200.0, 2862267.0, 2921369.0, 2978360.0, 3035994.0, 3094986.0, 3153753.0, 3211648.0, 3270458.0, 3329541.0, 3388041.0, 3445768.0, 3503456.0, 3562755.0, 3621671.0, 3679083.0, 3737118.0, 3796432.0, 3853817.0, 3912989.0, 3971631.0, 4030354.0, 4087623.0, 4146030.0, 4204319.0, 4262952.0, 4321222.0, 4379897.0, 4438000.0, 4497143.0, 4555039.0, 4613846.0, 4671936.0, 4730078.0, 4789283.0, 4847107.0, 4905981.0, 4964401.0, 5023026.0, 5081026.0, 5139463.0, 5197975.0, 5256519.0, 5314647.0, 5373229.0, 5431496.0, 5490519.0, 5548531.0, 5607401.0, 5665104.0, 5723384.0, 5782604.0, 5840623.0, 5899983.0, 5957196.0, 6016588.0, 6074894.0, 6132957.0, 6190949.0, 6249597.0, 6307943.0, 6366549.0, 6425810.0, 6483673.0, 6541416.0, 6600871.0, 6658589.0, 6717547.0, 6776043.0, 6834457.0, 6892922.0, 6951495.0, 7009794.0, 7067056.0, 7126622.0, 7183618.0, 7242223.0, 7300191.0, 7358693.0, 7417068.0, 7476153.0, 7534326.0, 7592876.0, 7651902.0, 7710254.0, 7767692.0, 7826525.0, 7884372.0, 7943179.0, 8002332.0, 8060924.0, 8119738.0, 8177755.0, 8235488.0, 8294240.0, 8353278.0, 8411847.0, 8468521.0, 8527056.0, 8585224.0, 8643389.0, 8701905.0, 8760861.0, 8819163.0, 8877098.0, 8935492.0, 8993846.0, 9052485.0, 9112242.0, 9169452.0, 9227350.0, 9285800.0, 9344175.0, 9402699.0, 9460794.0, 9519238.0, 9577528.0, 9636846.0, 9695189.0, 9753534.0, 9811843.0, 9870321.0, 9928778.0, 9987333.0, 1.0045735E7, 1.0104114E7, 1.0162532E7, 1.022094E7, 1.0279339E7, 1.0336928E7, 1.0395661E7, 1.0454654E7, 1.0513188E7, 1.0570513E7, 1.0629568E7, 1.0687597E7, 1.0746213E7, 1.0804519E7, 1.0862669E7, 1.0921156E7, 1.0979499E7, 1.1038487E7, 1.1096322E7, 1.1155194E7, 1.1213527E7, 1.1272625E7, 1.1330616E7, 1.1389706E7, 1.1447368E7, 1.1506007E7, 1.1564135E7, 1.1623007E7, 1.1680905E7, 1.1739388E7, 1.1797787E7, 1.1856273E7, 1.1914659E7, 1.1973451E7, 1.2031731E7, 1.2090202E7, 1.2148238E7, 1.2206917E7, 1.226528E7, 1.2323952E7, 1.2381862E7, 1.2440554E7, 1.2499277E7, 1.2557301E7, 1.2616407E7, 1.2673713E7, 1.2731854E7, 1.279107E7, 1.2849182E7, 1.2907415E7, 1.2966229E7, 1.302368E7, 1.308252E7, 1.3140683E7, 1.3199373E7, 1.3257688E7, 1.3316692E7, 1.337441E7, 1.3432914E7, 1.3491214E7, 1.3549625E7, 1.3608461E7, 1.3666889E7, 1.3725317E7, 1.3783654E7, 1.3842085E7, 1.3900548E7, 1.395985E7, 1.4018211E7, 1.407664E7, 1.4134177E7, 1.4192471E7, 1.4251622E7, 1.4310132E7, 1.4368396E7, 1.4426905E7, 1.4485191E7, 1.4543828E7, 1.4601943E7, 1.4659447E7, 1.4717456E7, 1.4775942E7, 1.483572E7]",14387898
movie_info,movie_id,int,"[1.0, 21505.0, 45125.0, 61308.0, 86952.0, 109218.0, 132815.0, 150803.0, 171616.0, 188638.0, 212148.0, 230316.0, 250464.0, 274779.0, 291593.0, 309236.0, 333429.0, 356056.0, 372982.0, 393013.0, 420763.0, 446188.0, 469793.0, 490102.0, 506501.0, 529125.0, 549845.0, 568977.0, 583267.0, 602509.0, 622068.0, 643571.0, 665282.0, 689979.0, 710599.0, 732759.0, 760101.0, 776165.0, 798521.0, 818366.0, 837258.0, 853936.0, 874306.0, 895947.0, 912167.0, 927234.0, 953321.0, 977367.0, 1001236.0, 1020291.0, 1043528.0, 1065035.0, 1086681.0, 1107699.0, 1129529.0, 1148771.0, 1171023.0, 1191238.0, 1200804.0, 1221247.0, 1244352.0, 1270302.0, 1282836.0, 1294812.0, 1310477.0, 1325860.0, 1338943.0, 1357296.0, 1371736.0, 1387129.0, 1403785.0, 1418227.0, 1433587.0, 1449409.0, 1468803.0, 1493284.0, 1515494.0, 1540469.0, 1564989.0, 1583231.0, 1604926.0, 1632132.0, 1638317.0, 1643461.0, 1648540.0, 1653516.0, 1658545.0, 1664078.0, 1669461.0, 1674789.0, 1679923.0, 1684847.0, 1690497.0, 1695902.0, 1701828.0, 1707568.0, 1712904.0, 1717896.0, 1722826.0, 1728834.0, 1734005.0, 1738805.0, 1743985.0, 1748552.0, 1753879.0, 1759130.0, 1763562.0, 1768972.0, 1774463.0, 1779455.0, 1784588.0, 1789793.0, 1794729.0, 1800468.0, 1805856.0, 1811284.0, 1816005.0, 1822301.0, 1827768.0, 1833798.0, 1839087.0, 1844242.0, 1849050.0, 1854694.0, 1861047.0, 1866840.0, 1872617.0, 1878129.0, 1883310.0, 1888448.0, 1893531.0, 1898302.0, 1903214.0, 1908386.0, 1914182.0, 1919412.0, 1924187.0, 1929084.0, 1934535.0, 1939045.0, 1944129.0, 1949237.0, 1954358.0, 1959368.0, 1964498.0, 1969828.0, 1975002.0, 1980377.0, 1985468.0, 1990753.0, 1996286.0, 2001709.0, 2006763.0, 2012980.0, 2019119.0, 2023979.0, 2030462.0, 2035953.0, 2041465.0, 2047056.0, 2052348.0, 2057673.0, 2062983.0, 2068270.0, 2073745.0, 2078789.0, 2084087.0, 2089212.0, 2094500.0, 2100127.0, 2105576.0, 2110919.0, 2116358.0, 2121557.0, 2127031.0, 2132018.0, 2137036.0, 2142205.0, 2148675.0, 2153972.0, 2159464.0, 2165040.0, 2171221.0, 2176111.0, 2182008.0, 2187529.0, 2193145.0, 2198617.0, 2203989.0, 2209244.0, 2214987.0, 2220696.0, 2226594.0, 2231843.0, 2237019.0, 2242169.0, 2247017.0, 2251795.0, 2257100.0, 2263008.0, 2267788.0, 2273378.0, 2278996.0, 2284323.0, 2289391.0, 2294385.0, 2299559.0, 2304404.0, 2309493.0, 2313459.0, 2318634.0, 2323765.0, 2329211.0, 2334726.0, 2340262.0, 2344925.0, 2349382.0, 2353164.0, 2357447.0, 2361332.0, 2365460.0, 2369651.0, 2373521.0, 2377418.0, 2381089.0, 2384903.0, 2388518.0, 2392810.0, 2396846.0, 2400883.0, 2404833.0, 2408888.0, 2412894.0, 2417004.0, 2420874.0, 2425277.0, 2429238.0, 2433905.0, 2439127.0, 2444328.0, 2449444.0, 2454755.0, 2460365.0, 2465597.0, 2471456.0, 2477033.0, 2483187.0, 2488503.0, 2493737.0, 2498426.0, 2503309.0, 2508489.0, 2514065.0, 2519905.0, 2526430.0]",2323501
movie_info,info_type_id,int,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 11.0, 13.0, 15.0, 16.0, 17.0, 18.0, 46.0, 64.0, 78.0, 90.0, 94.0, 97.0, 98.0, 103.0, 105.0, 106.0, 107.0, 110.0]",72
movie_info,info,string,[],2646608
movie_info,note,string,[],130270
movie_info_idx,id,int,"[1.0, 5300.0, 10899.0, 16164.0, 21638.0, 27182.0, 32557.0, 37933.0, 43407.0, 48791.0, 54348.0, 59732.0, 65204.0, 70588.0, 76030.0, 81405.0, 86973.0, 92285.0, 97751.0, 103241.0, 108620.0, 114098.0, 119506.0, 124908.0, 130409.0, 135791.0, 141245.0, 146719.0, 152058.0, 157498.0, 162968.0, 168435.0, 173868.0, 179237.0, 184673.0, 190092.0, 195553.0, 200973.0, 206426.0, 211850.0, 217286.0, 222696.0, 228121.0, 233569.0, 239000.0, 244425.0, 249863.0, 255287.0, 260758.0, 266182.0, 271586.0, 277032.0, 282473.0, 287908.0, 293327.0, 298753.0, 304195.0, 309633.0, 315068.0, 320494.0, 325940.0, 331352.0, 336798.0, 342237.0, 347734.0, 353048.0, 358467.0, 364008.0, 369479.0, 374834.0, 380209.0, 385743.0, 391147.0, 396582.0, 402072.0, 407445.0, 412868.0, 418369.0, 423742.0, 429201.0, 434661.0, 440055.0, 445467.0, 450824.0, 456276.0, 461740.0, 467139.0, 472658.0, 478070.0, 483541.0, 488869.0, 494341.0, 499813.0, 505252.0, 510700.0, 516092.0, 521547.0, 526932.0, 532472.0, 537806.0, 543373.0, 548749.0, 554075.0, 559602.0, 565036.0, 570427.0, 575876.0, 581302.0, 586714.0, 592089.0, 597633.0, 603008.0, 608555.0, 613949.0, 619405.0, 624784.0, 630172.0, 635594.0, 641138.0, 646569.0, 651849.0, 657325.0, 662789.0, 668178.0, 673612.0, 679056.0, 684451.0, 689904.0, 695432.0, 700874.0, 706249.0, 711625.0, 717169.0, 722495.0, 728096.0, 733373.0, 738896.0, 744352.0, 749734.0, 755109.0, 760533.0, 765948.0, 771385.0, 776825.0, 782256.0, 787762.0, 793137.0, 798630.0, 804104.0, 809429.0, 814901.0, 820279.0, 825773.0, 831240.0, 836581.0, 842023.0, 847466.0, 852879.0, 858311.0, 863753.0, 869176.0, 874624.0, 880056.0, 885494.0, 890919.0, 896346.0, 901775.0, 907216.0, 912649.0, 918084.0, 923508.0, 928945.0, 934374.0, 939812.0, 945247.0, 950679.0, 956111.0, 961545.0, 966977.0, 972408.0, 977840.0, 983275.0, 988706.0, 994140.0, 999607.0, 1005009.0, 1010540.0, 1015953.0, 1021373.0, 1026827.0, 1032202.0, 1037674.0, 1043078.0, 1048536.0, 1053927.0, 1059392.0, 1064801.0, 1070293.0, 1075687.0, 1081158.0, 1086546.0, 1091989.0, 1097386.0, 1102829.0, 1108241.0, 1113739.0, 1119163.0, 1124555.0, 1130027.0, 1135464.0, 1140897.0, 1146280.0, 1151831.0, 1157260.0, 1162704.0, 1168099.0, 1173552.0, 1179080.0, 1184330.0, 1189897.0, 1195273.0, 1200641.0, 1206143.0, 1211552.0, 1217021.0, 1222352.0, 1227820.0, 1233286.0, 1238661.0, 1244073.0, 1249640.0, 1255073.0, 1260392.0, 1265808.0, 1271326.0, 1276765.0, 1282118.0, 1287590.0, 1293063.0, 1298532.0, 1303855.0, 1309353.0, 1314738.0, 1320210.0, 1325618.0, 1331084.0, 1336463.0, 1341884.0, 1347414.0, 1352957.0, 1358365.0, 1363787.0, 1369067.0, 1374590.0, 1380035.0]",1288547
movie_info_idx,movie_id,int,"[2.0, 12193.0, 32362.0, 51475.0, 67478.0, 79261.0, 100464.0, 125328.0, 138478.0, 148395.0, 162885.0, 174222.0, 189956.0, 212095.0, 228452.0, 252234.0, 269283.0, 295665.0, 306641.0, 329237.0, 342254.0, 359674.0, 371104.0, 385628.0, 392916.0, 425959.0, 453162.0, 469204.0, 482337.0, 497613.0, 510233.0, 528186.0, 549119.0, 554800.0, 570702.0, 578426.0, 591832.0, 616506.0, 629951.0, 649268.0, 665533.0, 689278.0, 705039.0, 721394.0, 754372.0, 769088.0, 784399.0, 809430.0, 824383.0, 839077.0, 851854.0, 865555.0, 878245.0, 894368.0, 905338.0, 917574.0, 943285.0, 960430.0, 984406.0, 1009365.0, 1028304.0, 1043570.0, 1059548.0, 1075645.0, 1089298.0, 1100643.0, 1124498.0, 1132041.0, 1146898.0, 1166104.0, 1184224.0, 1197055.0, 1203131.0, 1221067.0, 1240590.0, 1257100.0, 1274005.0, 1281534.0, 1298737.0, 1311876.0, 1321789.0, 1335132.0, 1347335.0, 1358129.0, 1371662.0, 1390536.0, 1401173.0, 1413818.0, 1423244.0, 1439224.0, 1448517.0, 1470826.0, 1493287.0, 1511873.0, 1530495.0, 1555947.0, 1567963.0, 1587334.0, 1603719.0, 1625401.0, 1636797.0, 1642693.0, 1649406.0, 1657089.0, 1663550.0, 1668930.0, 1674496.0, 1680358.0, 1686468.0, 1691909.0, 1698041.0, 1704605.0, 1709951.0, 1715589.0, 1721039.0, 1726724.0, 1733485.0, 1738329.0, 1743735.0, 1749480.0, 1755395.0, 1761103.0, 1766687.0, 1772434.0, 1777768.0, 1783656.0, 1790160.0, 1795734.0, 1801837.0, 1807438.0, 1812570.0, 1817596.0, 1823458.0, 1829006.0, 1835004.0, 1840537.0, 1845841.0, 1851269.0, 1857072.0, 1863550.0, 1869407.0, 1876183.0, 1882232.0, 1887592.0, 1894111.0, 1900141.0, 1906029.0, 1911687.0, 1917273.0, 1923288.0, 1929084.0, 1934341.0, 1939845.0, 1945284.0, 1952427.0, 1958011.0, 1963678.0, 1969540.0, 1975710.0, 1982846.0, 1988919.0, 1994674.0, 1999985.0, 2005109.0, 2011030.0, 2016737.0, 2021645.0, 2026883.0, 2032539.0, 2038600.0, 2044946.0, 2051038.0, 2056672.0, 2062349.0, 2067729.0, 2073431.0, 2079102.0, 2085162.0, 2090976.0, 2096491.0, 2102279.0, 2107970.0, 2113482.0, 2119117.0, 2125247.0, 2131073.0, 2136555.0, 2142513.0, 2148618.0, 2153927.0, 2159619.0, 2165586.0, 2171761.0, 2178098.0, 2183808.0, 2190113.0, 2195999.0, 2201642.0, 2207042.0, 2212851.0, 2218689.0, 2224911.0, 2230340.0, 2236166.0, 2242284.0, 2247659.0, 2253178.0, 2258796.0, 2264182.0, 2270010.0, 2275844.0, 2281272.0, 2286789.0, 2292258.0, 2297712.0, 2303330.0, 2309262.0, 2314476.0, 2320407.0, 2325576.0, 2331205.0, 2337345.0, 2342604.0, 2348153.0, 2353749.0, 2359705.0, 2365451.0, 2371237.0, 2376790.0, 2382494.0, 2387843.0, 2392810.0, 2398579.0, 2404552.0, 2410361.0, 2415979.0, 2421909.0, 2427641.0, 2433518.0, 2439296.0, 2444982.0, 2451191.0, 2457048.0, 2462737.0, 2469426.0, 2474814.0, 2480761.0, 2486832.0, 2492667.0, 2499363.0, 2504992.0, 2509837.0, 2515149.0, 2520546.0, 2525793.0]",460163
movie_info_idx,info_type_id,int,"[99.0, 100.0, 101.0, 113.0]",5
movie_info_idx,info,string,[],144796
movie_info_idx,note,string,[],0
movie_keyword,id,int,"[1.0, 17388.0, 35605.0, 53088.0, 71248.0, 88761.0, 106628.0, 124563.0, 142527.0, 160206.0, 178194.0, 196025.0, 213715.0, 231363.0, 249013.0, 266958.0, 284773.0, 302433.0, 320357.0, 338229.0, 355991.0, 373716.0, 391663.0, 409605.0, 427226.0, 445089.0, 462996.0, 480666.0, 498460.0, 516433.0, 534230.0, 551797.0, 569747.0, 587434.0, 605385.0, 623427.0, 641208.0, 658664.0, 676480.0, 694217.0, 712228.0, 730248.0, 747853.0, 765504.0, 783436.0, 801308.0, 819384.0, 836802.0, 854946.0, 872562.0, 890380.0, 908085.0, 925844.0, 943635.0, 961998.0, 979652.0, 997034.0, 1015012.0, 1032597.0, 1050918.0, 1068713.0, 1086448.0, 1104399.0, 1122000.0, 1139808.0, 1157626.0, 1175391.0, 1193381.0, 1211154.0, 1228856.0, 1246727.0, 1264530.0, 1282688.0, 1300546.0, 1318287.0, 1336083.0, 1353858.0, 1371689.0, 1389516.0, 1407337.0, 1425093.0, 1442936.0, 1460713.0, 1478032.0, 1495656.0, 1513655.0, 1531344.0, 1549154.0, 1567395.0, 1584743.0, 1602741.0, 1621039.0, 1638220.0, 1655960.0, 1674122.0, 1691916.0, 1709645.0, 1727388.0, 1745291.0, 1763315.0, 1780828.0, 1798834.0, 1816428.0, 1834188.0, 1852217.0, 1870054.0, 1887982.0, 1905767.0, 1923556.0, 1941509.0, 1959199.0, 1977046.0, 1994749.0, 2012690.0, 2030400.0, 2048172.0, 2066060.0, 2084092.0, 2101733.0, 2119630.0, 2137572.0, 2155117.0, 2173014.0, 2190697.0, 2208729.0, 2226524.0, 2244090.0, 2262117.0, 2280101.0, 2297911.0, 2315717.0, 2333534.0, 2351331.0, 2369150.0, 2386954.0, 2404763.0, 2422574.0, 2440384.0, 2458194.0, 2475321.0, 2493067.0, 2510928.0, 2528852.0, 2546882.0, 2564606.0, 2582145.0, 2600194.0, 2617866.0, 2635583.0, 2653570.0, 2671406.0, 2689264.0, 2706941.0, 2724974.0, 2742480.0, 2760647.0, 2778363.0, 2795995.0, 2813757.0, 2831636.0, 2849502.0, 2867209.0, 2885081.0, 2902924.0, 2920787.0, 2938516.0, 2956303.0, 2974236.0, 2992041.0, 3009954.0, 3027722.0, 3045601.0, 3063378.0, 3081260.0, 3099045.0, 3116762.0, 3134595.0, 3152405.0, 3170324.0, 3188138.0, 3205872.0, 3223702.0, 3241518.0, 3259353.0, 3277212.0, 3294997.0, 3312804.0, 3330620.0, 3348417.0, 3366252.0, 3384042.0, 3401880.0, 3419668.0, 3437490.0, 3455313.0, 3472951.0, 3490965.0, 3508663.0, 3526420.0, 3544289.0, 3562030.0, 3579875.0, 3597769.0, 3615468.0, 3633275.0, 3651084.0, 3668662.0, 3686457.0, 3704874.0, 3722666.0, 3739972.0, 3757863.0, 3775895.0, 3793284.0, 3811121.0, 3829261.0, 3847024.0, 3864661.0, 3882471.0, 3900248.0, 3918048.0, 3935879.0, 3953626.0, 3971597.0, 3989274.0, 4007153.0, 4025017.0, 4042752.0, 4060784.0, 4078600.0, 4096431.0, 4114240.0, 4132050.0, 4149833.0, 4167679.0, 4185493.0, 4203273.0, 4221092.0, 4238913.0, 4256785.0, 4274531.0, 4292452.0, 4310131.0, 4328026.0, 4345795.0, 4363610.0, 4381401.0, 4399274.0, 4417061.0, 4434844.0, 4452723.0, 4470089.0, 4488200.0, 4506089.0, 4523930.0]",4363342
